TIME,CITYCODE,PROVINCE,CITYNAME,STATIONID,LONGITUDE,LATITUDE,PM2.5(μg/m³)
2016-02-01T22:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,110
2016-02-01T22:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,134
2016-02-01T22:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,122
2016-02-01T22:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,111
2016-02-01T22:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,151
2016-02-01T22:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,82
2016-02-01T22:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,125
2016-02-01T22:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,120
2016-02-02T00:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,77
2016-02-02T00:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,95
2016-02-02T00:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,79
2016-02-02T00:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,99
2016-02-02T00:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,99
2016-02-02T00:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,89
2016-02-02T00:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,110
2016-02-02T00:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,66
2016-02-02T00:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,106
2016-02-02T00:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,123
2016-02-02T02:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,70
2016-02-02T02:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,97
2016-02-02T02:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,92
2016-02-02T02:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,94
2016-02-02T02:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,99
2016-02-02T02:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,104
2016-02-02T02:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,111
2016-02-02T02:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,69
2016-02-02T02:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,105
2016-02-02T02:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,93
2016-02-02T03:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,72
2016-02-02T03:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,103
2016-02-02T03:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,109
2016-02-02T03:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,99
2016-02-02T03:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,105
2016-02-02T03:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,107
2016-02-02T03:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,108
2016-02-02T03:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,70
2016-02-02T03:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,102
2016-02-02T03:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,97
2016-02-02T04:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,74
2016-02-02T04:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,107
2016-02-02T04:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,91
2016-02-02T04:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,94
2016-02-02T04:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,105
2016-02-02T04:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,115
2016-02-02T04:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,122
2016-02-02T04:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,76
2016-02-02T04:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,112
2016-02-02T04:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,110
2016-02-02T05:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,78
2016-02-02T05:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,122
2016-02-02T05:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,100
2016-02-02T05:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,98
2016-02-02T05:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,111
2016-02-02T05:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,120
2016-02-02T05:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,138
2016-02-02T05:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,75
2016-02-02T05:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,123
2016-02-02T05:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,113
2016-02-02T06:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,86
2016-02-02T06:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,124
2016-02-02T06:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,111
2016-02-02T06:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,109
2016-02-02T06:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,116
2016-02-02T06:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,123
2016-02-02T06:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,136
2016-02-02T06:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,81
2016-02-02T06:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,143
2016-02-02T06:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,102
2016-02-02T07:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,84
2016-02-02T07:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,119
2016-02-02T07:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,104
2016-02-02T07:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,108
2016-02-02T07:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,121
2016-02-02T07:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,123
2016-02-02T07:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,145
2016-02-02T07:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,88
2016-02-02T07:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,141
2016-02-02T07:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,112
2016-02-02T08:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,88
2016-02-02T08:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,126
2016-02-02T08:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,112
2016-02-02T08:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,110
2016-02-02T08:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,123
2016-02-02T08:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,125
